opportunity_id,snapshot_date,account_id,seller_id,product,segment,channel,created_date,amount,expected_close,stage,category,stage_entered,last_activity,close_date,loss_reason,source_kind,scenario_id
SIM-0387,2026-09-11,A047,S002,GTX Basic,Enterprise,Partner,2026-01-31,94000,2026-04-15,Won,Closed,2026-04-15,2026-04-15,2026-04-15,,synthetic,planning-v2-seed-20260920
SIM-0388,2026-09-11,A048,S003,GTX Plus Basic,Scale,Outbound,2026-03-30,59000,2026-06-15,Lost,Closed,2026-06-15,2026-06-15,2026-06-15,Process,synthetic,planning-v2-seed-20260920
SIM-0389,2026-09-11,A049,S004,GTX Plus Pro,Growth,Inbound,2025-12-10,85000,2026-01-08,Won,Closed,2026-01-08,2026-01-08,2026-01-08,,synthetic,planning-v2-seed-20260920
SIM-0390,2026-09-11,A050,S005,GTX Pro,Enterprise,Partner,2026-03-14,94000,2026-05-25,Won,Closed,2026-05-25,2026-05-25,2026-05-25,,synthetic,planning-v2-seed-20260920
SIM-0391,2026-09-11,A051,S006,MG Advanced,Scale,Outbound,2025-12-15,16000,2026-04-05,Won,Closed,2026-04-05,2026-04-05,2026-04-05,,synthetic,planning-v2-seed-20260920
SIM-0392,2026-09-11,A052,S007,MG Special,Growth,Inbound,2026-03-08,92000,2026-05-04,Lost,Closed,2026-05-04,2026-05-04,2026-05-04,Process,synthetic,planning-v2-seed-20260920
SIM-0393,2026-09-11,A053,S008,GTK 500,Enterprise,Partner,2026-03-06,14000,2026-06-26,Won,Closed,2026-06-26,2026-06-26,2026-06-26,,synthetic,planning-v2-seed-20260920
SIM-0395,2026-09-11,A055,S010,GTX Plus Basic,Growth,Inbound,2026-05-17,71000,2026-09-06,Won,Closed,2026-09-06,2026-09-06,2026-09-06,,synthetic,planning-v2-seed-20260920
SIM-0396,2026-09-11,A056,S011,GTX Plus Pro,Enterprise,Partner,2026-01-09,48000,2026-05-01,Won,Closed,2026-05-01,2026-05-01,2026-05-01,,synthetic,planning-v2-seed-20260920
SIM-0397,2026-09-11,A057,S012,GTX Pro,Scale,Outbound,2025-12-11,40000,2026-04-16,Won,Closed,2026-04-16,2026-04-16,2026-04-16,,synthetic,planning-v2-seed-20260920
SIM-0398,2026-09-11,A058,S013,MG Advanced,Growth,Inbound,2026-08-01,12000,2026-09-06,Negotiation,Commit,2026-08-29,2026-08-29,,,synthetic,planning-v2-seed-20260920
SIM-0399,2026-09-11,A059,S014,MG Special,Enterprise,Partner,2026-05-17,14000,2026-08-27,Negotiation,Commit,2026-08-06,2026-08-06,,,synthetic,planning-v2-seed-20260920
SIM-0400,2026-09-11,A060,S015,GTK 500,Scale,Outbound,2026-07-20,32000,2026-11-19,Proposal,Best Case,2026-09-10,2026-09-10,,,synthetic,planning-v2-seed-20260920
SIM-0401,2026-09-11,A061,S016,GTX Basic,Growth,Inbound,2026-06-25,46000,2026-09-09,Negotiation,Commit,2026-08-24,2026-08-24,,,synthetic,planning-v2-seed-20260920
SIM-0402,2026-09-11,A062,S017,GTX Plus Basic,Enterprise,Partner,2026-02-18,61000,2026-05-11,Lost,Closed,2026-05-11,2026-05-11,2026-05-11,No decision,synthetic,planning-v2-seed-20260920
SIM-0403,2026-09-11,A063,S018,GTX Plus Pro,Scale,Outbound,2025-12-24,92000,2026-03-25,Lost,Closed,2026-03-25,2026-03-25,2026-03-25,Competition,synthetic,planning-v2-seed-20260920
SIM-0404,2026-09-11,A064,S019,GTX Pro,Growth,Inbound,2026-04-22,83000,2026-07-29,Lost,Closed,2026-07-29,2026-07-29,2026-07-29,Process,synthetic,planning-v2-seed-20260920
SIM-0405,2026-09-11,A065,S020,MG Advanced,Enterprise,Partner,2026-03-25,35000,2026-07-24,Won,Closed,2026-07-24,2026-07-24,2026-07-24,,synthetic,planning-v2-seed-20260920
SIM-0406,2026-09-11,A066,S021,MG Special,Scale,Outbound,2026-03-27,56000,2026-07-23,Lost,Closed,2026-07-23,2026-07-23,2026-07-23,No decision,synthetic,planning-v2-seed-20260920
SIM-0408,2026-09-11,A068,S023,GTX Basic,Enterprise,Partner,2026-09-10,70000,2026-10-16,Prospecting,Pipeline,2026-09-10,2026-09-10,,,synthetic,planning-v2-seed-20260920
SIM-0409,2026-09-11,A069,S024,GTX Plus Basic,Scale,Outbound,2025-12-26,99000,2026-03-18,Won,Closed,2026-03-18,2026-03-18,2026-03-18,,synthetic,planning-v2-seed-20260920
SIM-0410,2026-09-11,A070,S025,GTX Plus Pro,Growth,Inbound,2026-07-04,47000,2026-10-29,Discovery,Pipeline,2026-08-19,2026-08-19,,,synthetic,planning-v2-seed-20260920
SIM-0411,2026-09-11,A071,S026,GTX Pro,Enterprise,Partner,2025-12-01,60000,2026-03-12,Won,Closed,2026-03-12,2026-03-12,2026-03-12,,synthetic,planning-v2-seed-20260920
SIM-0412,2026-09-11,A072,S027,MG Advanced,Scale,Outbound,2026-01-18,23000,2026-05-21,Won,Closed,2026-05-21,2026-05-21,2026-05-21,,synthetic,planning-v2-seed-20260920
SIM-0413,2026-09-11,A073,S028,MG Special,Growth,Inbound,2026-05-12,77000,2026-08-06,Won,Closed,2026-08-06,2026-08-06,2026-08-06,,synthetic,planning-v2-seed-20260920
SIM-0414,2026-09-11,A074,S029,GTK 500,Enterprise,Partner,2026-01-19,66000,2026-03-11,Lost,Closed,2026-03-11,2026-03-11,2026-03-11,No decision,synthetic,planning-v2-seed-20260920
SIM-0415,2026-09-11,A075,S030,GTX Basic,Scale,Outbound,2026-03-27,44000,2026-06-07,Won,Closed,2026-06-07,2026-06-07,2026-06-07,,synthetic,planning-v2-seed-20260920
SIM-0416,2026-09-11,A076,S031,GTX Plus Basic,Growth,Inbound,2026-07-27,23000,2026-09-21,Negotiation,Commit,2026-09-09,2026-09-09,,,synthetic,planning-v2-seed-20260920
SIM-0417,2026-09-11,A077,S032,GTX Plus Pro,Enterprise,Partner,2026-08-04,85000,2026-11-28,Qualification,Pipeline,2026-08-27,2026-08-27,,,synthetic,planning-v2-seed-20260920
SIM-0418,2026-09-11,A078,S033,GTX Pro,Scale,Outbound,2026-09-07,99000,2026-10-09,Prospecting,Pipeline,2026-09-07,2026-09-07,,,synthetic,planning-v2-seed-20260920
SIM-0419,2026-09-11,A079,S034,MG Advanced,Growth,Inbound,2026-08-29,43000,2026-10-28,Qualification,Pipeline,2026-09-10,2026-09-10,,,synthetic,planning-v2-seed-20260920
SIM-0420,2026-09-11,A080,S035,MG Special,Enterprise,Partner,2026-08-10,44000,2026-09-13,Negotiation,Commit,2026-09-06,2026-09-06,,,synthetic,planning-v2-seed-20260920
SIM-0421,2026-09-11,A081,S001,GTK 500,Scale,Outbound,2026-03-30,60000,2026-05-01,Won,Closed,2026-05-01,2026-05-01,2026-05-01,,synthetic,planning-v2-seed-20260920
SIM-0422,2026-09-11,A082,S002,GTX Basic,Growth,Inbound,2026-02-20,71000,2026-06-21,Won,Closed,2026-06-21,2026-06-21,2026-06-21,,synthetic,planning-v2-seed-20260920
SIM-0423,2026-09-11,A083,S003,GTX Plus Basic,Enterprise,Partner,2026-09-09,58000,2026-10-18,Prospecting,Pipeline,2026-09-09,2026-09-09,,,synthetic,planning-v2-seed-20260920
SIM-0424,2026-09-11,A084,S004,GTX Plus Pro,Scale,Outbound,2026-08-03,8000,2026-11-28,Qualification,Pipeline,2026-08-26,2026-08-26,,,synthetic,planning-v2-seed-20260920
SIM-0425,2026-09-11,,S005,GTX Pro,Growth,Inbound,2026-04-16,58000,2026-06-09,Lost,Closed,2026-06-09,2026-06-09,2026-06-09,Price,synthetic,planning-v2-seed-20260920
SIM-0428,2026-09-11,A003,S008,GTK 500,Scale,Inbound,2026-01-01,46000,2026-04-20,Lost,Closed,2026-04-20,2026-04-20,2026-04-20,Process,synthetic,planning-v2-seed-20260920
SIM-0429,2026-09-11,A004,S009,GTX Basic,Growth,Partner,2026-05-30,30000,2026-09-10,Negotiation,Commit,2026-08-20,2026-08-20,,,synthetic,planning-v2-seed-20260920
SIM-0430,2026-09-11,A005,S010,GTX Plus Basic,Enterprise,Outbound,2026-05-12,50000,2026-07-25,Won,Closed,2026-07-25,2026-07-25,2026-07-25,,synthetic,planning-v2-seed-20260920
SIM-0431,2026-09-11,A006,S011,GTX Plus Pro,Scale,Inbound,2026-07-06,71000,2026-08-19,Won,Closed,2026-08-19,2026-08-19,2026-08-19,,synthetic,planning-v2-seed-20260920
SIM-0432,2026-09-11,A007,S012,GTX Pro,Growth,Partner,2026-09-09,30000,2026-10-12,Prospecting,Pipeline,2026-09-09,2026-09-09,,,synthetic,planning-v2-seed-20260920
SIM-0433,2026-09-11,A008,S013,MG Advanced,Enterprise,Outbound,2026-06-18,90000,2026-08-13,Won,Closed,2026-08-13,2026-08-13,2026-08-13,,synthetic,planning-v2-seed-20260920
SIM-0434,2026-09-11,A009,S014,MG Special,Scale,Inbound,2026-07-12,79000,2026-08-20,Won,Closed,2026-08-20,2026-08-20,2026-08-20,,synthetic,planning-v2-seed-20260920
SIM-0435,2026-09-11,A010,S015,GTK 500,Growth,Partner,2026-04-13,29000,2026-08-10,Won,Closed,2026-08-10,2026-08-10,2026-08-10,,synthetic,planning-v2-seed-20260920
SIM-0436,2026-09-11,A011,S016,GTX Basic,Enterprise,Outbound,2026-01-18,79000,2026-05-07,Lost,Closed,2026-05-07,2026-05-07,2026-05-07,Process,synthetic,planning-v2-seed-20260920
SIM-0437,2026-09-11,A012,S017,GTX Plus Basic,Scale,Inbound,2025-12-13,10000,2026-02-08,Lost,Closed,2026-02-08,2026-02-08,2026-02-08,Price,synthetic,planning-v2-seed-20260920
SIM-0438,2026-09-11,A013,S018,GTX Plus Pro,Growth,Partner,2025-12-08,40000,2026-01-02,Won,Closed,2026-01-02,2026-01-02,2026-01-02,,synthetic,planning-v2-seed-20260920
SIM-0439,2026-09-11,A014,S019,GTX Pro,Enterprise,Outbound,2026-07-01,36000,2026-09-10,Negotiation,Best Case,2026-08-26,2026-08-26,,,synthetic,planning-v2-seed-20260920
SIM-0440,2026-09-11,A015,S020,MG Advanced,Scale,Inbound,2026-01-29,60000,2026-03-21,Lost,Closed,2026-03-21,2026-03-21,2026-03-21,Process,synthetic,planning-v2-seed-20260920
SIM-0441,2026-09-11,A016,S021,MG Special,Growth,Partner,2026-02-06,27000,2026-04-29,Lost,Closed,2026-04-29,2026-04-29,2026-04-29,Price,synthetic,planning-v2-seed-20260920
SIM-0442,2026-09-11,A017,S022,GTK 500,Enterprise,Outbound,2026-04-29,8000,2026-08-01,Won,Closed,2026-08-01,2026-08-01,2026-08-01,,synthetic,planning-v2-seed-20260920
SIM-0443,2026-09-11,A018,S023,GTX Basic,Scale,Inbound,2026-03-27,89000,2026-08-01,Won,Closed,2026-08-01,2026-08-01,2026-08-01,,synthetic,planning-v2-seed-20260920
SIM-0444,2026-09-11,A019,S024,GTX Plus Basic,Growth,Partner,2026-02-14,65000,2026-03-26,Won,Closed,2026-03-26,2026-03-26,2026-03-26,,synthetic,planning-v2-seed-20260920
SIM-0445,2026-09-11,A020,S025,GTX Plus Pro,Enterprise,Outbound,2025-12-01,63000,2026-03-29,Won,Closed,2026-03-29,2026-03-29,2026-03-29,,synthetic,planning-v2-seed-20260920
SIM-0446,2026-09-11,A021,S026,GTX Pro,Scale,Inbound,2026-04-24,17000,2026-08-17,Lost,Closed,2026-08-17,2026-08-17,2026-08-17,No decision,synthetic,planning-v2-seed-20260920
SIM-0447,2026-09-11,A022,S027,MG Advanced,Growth,Partner,2026-03-13,39000,2026-07-06,Won,Closed,2026-07-06,2026-07-06,2026-07-06,,synthetic,planning-v2-seed-20260920
SIM-0448,2026-09-11,A023,S028,MG Special,Enterprise,Outbound,2026-07-01,37000,2026-08-31,Won,Closed,2026-08-31,2026-08-31,2026-08-31,,synthetic,planning-v2-seed-20260920
SIM-0449,2026-09-11,A024,S029,GTK 500,Scale,Inbound,2026-05-08,34000,2026-07-16,Won,Closed,2026-07-16,2026-07-16,2026-07-16,,synthetic,planning-v2-seed-20260920
SIM-0450,2026-09-11,A025,S030,GTX Basic,Growth,Partner,2026-08-05,29000,2026-10-25,Discovery,Pipeline,2026-09-06,2026-09-06,,,synthetic,planning-v2-seed-20260920
SIM-0451,2026-09-11,A026,S031,GTX Plus Basic,Enterprise,Outbound,2026-08-04,93000,2026-08-23,Negotiation,Best Case,2026-09-10,2026-09-10,,,synthetic,planning-v2-seed-20260920
SIM-0452,2026-09-11,A027,S032,GTX Plus Pro,Scale,Inbound,2026-09-03,97000,2026-11-08,Prospecting,Pipeline,2026-09-03,2026-09-03,,,synthetic,planning-v2-seed-20260920
SIM-0453,2026-09-11,A028,S033,GTX Pro,Growth,Partner,2026-09-02,95000,2026-11-07,Prospecting,Pipeline,2026-09-02,2026-09-02,,,synthetic,planning-v2-seed-20260920
SIM-0454,2026-09-11,A029,S034,MG Advanced,Enterprise,Outbound,2026-07-04,48000,2026-09-14,Negotiation,Best Case,2026-08-30,2026-08-30,,,synthetic,planning-v2-seed-20260920
SIM-0455,2026-09-11,A030,S035,MG Special,Scale,Inbound,2026-08-16,31000,2026-11-25,Qualification,Pipeline,2026-09-05,2026-09-05,,,synthetic,planning-v2-seed-20260920
SIM-0456,2026-09-11,A031,S001,GTK 500,Growth,Partner,2026-05-30,69000,2026-09-05,Won,Closed,2026-09-05,2026-09-05,2026-09-05,,synthetic,planning-v2-seed-20260920
SIM-0457,2026-09-11,A032,S002,GTX Basic,Enterprise,Outbound,2026-03-07,100000,2026-06-28,Lost,Closed,2026-06-28,2026-06-28,2026-06-28,Price,synthetic,planning-v2-seed-20260920
SIM-0458,2026-09-11,A033,S003,GTX Plus Basic,Scale,Inbound,2026-04-14,82000,2026-08-08,Won,Closed,2026-08-08,2026-08-08,2026-08-08,,synthetic,planning-v2-seed-20260920
SIM-0459,2026-09-11,A034,S004,GTX Plus Pro,Growth,Partner,2026-01-21,35000,2026-03-10,Won,Closed,2026-03-10,2026-03-10,2026-03-10,,synthetic,planning-v2-seed-20260920
SIM-0460,2026-09-11,A035,S005,GTX Pro,Enterprise,Outbound,2026-01-19,95000,2026-03-23,Lost,Closed,2026-03-23,2026-03-23,2026-03-23,Process,synthetic,planning-v2-seed-20260920
SIM-0461,2026-09-11,A036,S006,MG Advanced,Scale,Inbound,2026-03-16,23000,2026-05-11,Won,Closed,2026-05-11,2026-05-11,2026-05-11,,synthetic,planning-v2-seed-20260920
SIM-0462,2026-09-11,A037,S007,MG Special,Growth,Partner,2026-06-23,33000,2026-09-11,Negotiation,Commit,2026-08-26,2026-08-26,,,synthetic,planning-v2-seed-20260920
SIM-0463,2026-09-11,A038,S008,GTK 500,Enterprise,Outbound,2026-03-06,42000,2026-06-29,Lost,Closed,2026-06-29,2026-06-29,2026-06-29,Competition,synthetic,planning-v2-seed-20260920
SIM-0464,2026-09-11,A039,S009,GTX Basic,Scale,Inbound,2026-05-02,90000,2026-08-11,Lost,Closed,2026-08-11,2026-08-11,2026-08-11,Process,synthetic,planning-v2-seed-20260920
SIM-0465,2026-09-11,A040,S010,GTX Plus Basic,Growth,Partner,2026-04-06,43000,2026-06-25,Won,Closed,2026-06-25,2026-06-25,2026-06-25,,synthetic,planning-v2-seed-20260920
SIM-0466,2026-09-11,A041,S011,GTX Plus Pro,Enterprise,Outbound,2026-09-10,51000,2026-11-03,Prospecting,Pipeline,2026-09-10,2026-09-10,,,synthetic,planning-v2-seed-20260920
SIM-0468,2026-09-11,A043,S013,MG Advanced,Growth,Partner,2026-08-10,58000,2026-10-10,Discovery,Pipeline,2026-09-03,2026-09-03,,,synthetic,planning-v2-seed-20260920
SIM-0469,2026-09-11,A044,S014,MG Special,Enterprise,Outbound,2026-02-11,30000,2026-03-23,Lost,Closed,2026-03-23,2026-03-23,2026-03-23,Price,synthetic,planning-v2-seed-20260920
SIM-0470,2026-09-11,A045,S015,GTK 500,Scale,Inbound,2026-03-10,77000,2026-06-14,Lost,Closed,2026-06-14,2026-06-14,2026-06-14,No decision,synthetic,planning-v2-seed-20260920
SIM-0471,2026-09-11,A046,S016,GTX Basic,Growth,Partner,2025-12-07,77000,2026-02-21,Lost,Closed,2026-02-21,2026-02-21,2026-02-21,Competition,synthetic,planning-v2-seed-20260920
SIM-0472,2026-09-11,A047,S017,GTX Plus Basic,Enterprise,Outbound,2026-01-24,60000,2026-04-29,Lost,Closed,2026-04-29,2026-04-29,2026-04-29,Process,synthetic,planning-v2-seed-20260920
SIM-0473,2026-09-11,A048,S018,GTX Plus Pro,Scale,Inbound,2026-03-25,65000,2026-07-02,Won,Closed,2026-07-02,2026-07-02,2026-07-02,,synthetic,planning-v2-seed-20260920
SIM-0475,2026-09-11,A050,S020,MG Advanced,Enterprise,Outbound,2026-02-27,63000,2026-06-03,Won,Closed,2026-06-03,2026-06-03,2026-06-03,,synthetic,planning-v2-seed-20260920
SIM-0476,2026-09-11,A051,S021,MG Special,Scale,Inbound,2026-08-07,39000,2026-10-30,Discovery,Pipeline,2026-09-09,2026-09-09,,,synthetic,planning-v2-seed-20260920
SIM-0477,2026-09-11,A052,S022,GTK 500,Growth,Partner,2026-09-02,32000,2026-10-26,Prospecting,Pipeline,2026-09-02,2026-09-02,,,synthetic,planning-v2-seed-20260920
SIM-0478,2026-09-11,,S023,GTX Basic,Enterprise,Outbound,2026-07-01,95000,2026-10-01,Proposal,Best Case,2026-09-11,2026-09-11,,,synthetic,planning-v2-seed-20260920
SIM-0480,2026-09-11,A055,S025,GTX Plus Pro,Growth,Partner,2026-01-17,74000,2026-05-05,Lost,Closed,2026-05-05,2026-05-05,2026-05-05,Process,synthetic,planning-v2-seed-20260920
SIM-0001,2026-09-18,,S001,GTK 500,Growth,Outbound,2026-04-23,68000,2026-06-11,Lost,Closed,2026-06-11,2026-06-11,2026-06-11,Price,synthetic,planning-v2-seed-20260920
SIM-0002,2026-09-18,A002,S002,GTX Basic,Enterprise,Inbound,2026-05-27,64000,2026-07-20,Won,Closed,2026-07-20,2026-07-20,2026-07-20,,synthetic,planning-v2-seed-20260920
SIM-0003,2026-09-18,A003,S003,GTX Plus Basic,Scale,Partner,2026-04-29,68000,2026-08-18,Lost,Closed,2026-08-18,2026-08-18,2026-08-18,Competition,synthetic,planning-v2-seed-20260920
SIM-0004,2026-09-18,A004,S004,GTX Plus Pro,Growth,Outbound,2026-06-20,16000,2026-08-07,Won,Closed,2026-08-07,2026-08-07,2026-08-07,,synthetic,planning-v2-seed-20260920
SIM-0005,2026-09-18,A005,S005,GTX Pro,Enterprise,Inbound,2026-03-05,71000,2026-05-29,Lost,Closed,2026-05-29,2026-05-29,2026-05-29,Price,synthetic,planning-v2-seed-20260920
SIM-0006,2026-09-18,A006,S006,MG Advanced,Scale,Partner,2026-03-23,96000,2026-06-08,Lost,Closed,2026-06-08,2026-06-08,2026-06-08,No decision,synthetic,planning-v2-seed-20260920
SIM-0007,2026-09-18,A007,S007,MG Special,Growth,Outbound,2026-08-13,67000,2026-10-22,Discovery,Pipeline,2026-09-10,2026-09-10,,,synthetic,planning-v2-seed-20260920
SIM-0008,2026-09-18,A008,S008,GTK 500,Enterprise,Inbound,2026-03-22,26000,2026-05-03,Won,Closed,2026-05-03,2026-05-03,2026-05-03,,synthetic,planning-v2-seed-20260920
SIM-0009,2026-09-18,A009,S009,GTX Basic,Scale,Partner,2026-08-30,17000,2026-12-10,Prospecting,Pipeline,2026-08-30,2026-08-30,,,synthetic,planning-v2-seed-20260920
SIM-0010,2026-09-18,A010,S010,GTX Plus Basic,Growth,Outbound,2026-03-03,36000,2026-05-07,Won,Closed,2026-05-07,2026-05-07,2026-05-07,,synthetic,planning-v2-seed-20260920
SIM-0011,2026-09-18,A011,S011,GTX Plus Pro,Enterprise,Inbound,2026-04-06,36000,2026-05-22,Lost,Closed,2026-05-22,2026-05-22,2026-05-22,Competition,synthetic,planning-v2-seed-20260920
SIM-0012,2026-09-18,A012,S012,GTX Pro,Scale,Partner,2026-04-17,,2026-05-16,Negotiation,Commit,2026-05-10,2026-05-10,,,synthetic,planning-v2-seed-20260920
SIM-0013,2026-09-18,A013,S013,MG Advanced,Growth,Outbound,2026-01-07,9000,2026-04-13,Won,Closed,2026-04-13,2026-04-13,2026-04-13,,synthetic,planning-v2-seed-20260920
SIM-0014,2026-09-18,A014,S014,MG Special,Enterprise,Inbound,2026-07-18,18000,2026-11-06,Discovery,Pipeline,2026-08-31,2026-08-31,,,synthetic,planning-v2-seed-20260920
SIM-0015,2026-09-18,A015,S015,GTK 500,Scale,Partner,2026-09-10,45000,2026-11-23,Prospecting,Pipeline,2026-09-10,2026-09-10,,,synthetic,planning-v2-seed-20260920
SIM-0016,2026-09-18,A016,S016,GTX Basic,Growth,Outbound,2026-03-15,98000,2026-06-12,Lost,Closed,2026-06-12,2026-06-12,2026-06-12,Process,synthetic,planning-v2-seed-20260920
SIM-0017,2026-09-18,A017,S017,GTX Plus Basic,Enterprise,Inbound,2025-12-13,72000,2026-02-01,Won,Closed,2026-02-01,2026-02-01,2026-02-01,,synthetic,planning-v2-seed-20260920
SIM-0018,2026-09-18,A018,S018,GTX Plus Pro,Scale,Partner,2026-07-14,86000,2026-08-13,Won,Closed,2026-08-13,2026-08-13,2026-08-13,,synthetic,planning-v2-seed-20260920
SIM-0019,2026-09-18,A019,S019,GTX Pro,Growth,Outbound,2026-04-20,27000,2026-08-07,Lost,Closed,2026-08-07,2026-08-07,2026-08-07,Competition,synthetic,planning-v2-seed-20260920
SIM-0020,2026-09-18,A020,S020,MG Advanced,Enterprise,Inbound,2026-01-13,63000,2026-02-28,Won,Closed,2026-02-28,2026-02-28,2026-02-28,,synthetic,planning-v2-seed-20260920
SIM-0021,2026-09-18,A021,S021,MG Special,Scale,Partner,2026-01-12,18000,2026-04-14,Lost,Closed,2026-04-14,2026-04-14,2026-04-14,Price,synthetic,planning-v2-seed-20260920
SIM-0022,2026-09-18,A022,S022,GTK 500,Growth,Outbound,2026-09-10,26000,2026-11-09,Prospecting,Pipeline,2026-09-10,2026-09-10,,,synthetic,planning-v2-seed-20260920
SIM-0023,2026-09-18,A023,S023,GTX Basic,Enterprise,Inbound,2026-06-07,9000,2026-08-14,Lost,Closed,2026-08-14,2026-08-14,2026-08-14,Competition,synthetic,planning-v2-seed-20260920
SIM-0024,2026-09-18,A024,S024,GTX Plus Basic,Scale,Partner,2026-04-02,69000,2026-06-18,Lost,Closed,2026-06-18,2026-06-18,2026-06-18,Process,synthetic,planning-v2-seed-20260920
SIM-0025,2026-09-18,A025,S025,GTX Plus Pro,Growth,Outbound,2026-05-08,99000,2026-06-27,Won,Closed,2026-06-27,2026-06-27,2026-06-27,,synthetic,planning-v2-seed-20260920
SIM-0026,2026-09-18,A026,S026,GTX Pro,Enterprise,Inbound,2025-12-30,17000,2026-05-06,Lost,Closed,2026-05-06,2026-05-06,2026-05-06,No decision,synthetic,planning-v2-seed-20260920
SIM-0027,2026-09-18,A027,S027,MG Advanced,Scale,Partner,2026-01-10,10000,2026-02-11,Lost,Closed,2026-02-11,2026-02-11,2026-02-11,Competition,synthetic,planning-v2-seed-20260920
SIM-0028,2026-09-18,A028,S028,MG Special,Growth,Outbound,2026-04-26,50000,2026-06-25,Won,Closed,2026-06-25,2026-06-25,2026-06-25,,synthetic,planning-v2-seed-20260920
SIM-0029,2026-09-18,A029,S029,GTK 500,Enterprise,Inbound,2026-01-12,40000,2026-03-19,Lost,Closed,2026-03-19,2026-03-19,2026-03-19,Price,synthetic,planning-v2-seed-20260920
SIM-0030,2026-09-18,A030,S030,GTX Basic,Scale,Partner,2026-06-30,84000,2026-09-17,Lost,Closed,2026-09-17,2026-09-17,2026-09-17,No decision,synthetic,planning-v2-seed-20260920
SIM-0031,2026-09-18,A031,S031,GTX Plus Basic,Growth,Outbound,2026-09-06,76000,2026-12-23,Prospecting,Pipeline,2026-09-06,2026-09-06,,,synthetic,planning-v2-seed-20260920
SIM-0032,2026-09-18,A032,S032,GTX Plus Pro,Enterprise,Inbound,2026-09-06,91000,2026-11-07,Qualification,Pipeline,2026-09-18,2026-09-18,,,synthetic,planning-v2-seed-20260920
SIM-0033,2026-09-18,A033,S033,GTX Pro,Scale,Partner,2026-09-17,70000,2026-11-05,Prospecting,Pipeline,2026-09-17,2026-09-17,,,synthetic,planning-v2-seed-20260920
SIM-0034,2026-09-18,A034,S034,MG Advanced,Growth,Outbound,2026-09-02,83000,2026-12-16,Prospecting,Pipeline,2026-09-02,2026-09-02,,,synthetic,planning-v2-seed-20260920
SIM-0035,2026-09-18,A035,S035,MG Special,Enterprise,Inbound,2026-09-06,12000,2026-10-13,Qualification,Pipeline,2026-09-13,2026-09-13,,,synthetic,planning-v2-seed-20260920
SIM-0036,2026-09-18,A036,S001,GTK 500,Scale,Partner,2026-08-18,64000,2026-10-24,Negotiation,Commit,2026-09-12,2026-09-12,,,synthetic,planning-v2-seed-20260920
SIM-0037,2026-09-18,A037,S002,GTX Basic,Growth,Outbound,2026-05-29,40000,2026-08-14,Won,Closed,2026-08-14,2026-08-14,2026-08-14,,synthetic,planning-v2-seed-20260920
SIM-0038,2026-09-18,A038,S003,GTX Plus Basic,Enterprise,Inbound,2026-03-15,22000,2026-06-25,Won,Closed,2026-06-25,2026-06-25,2026-06-25,,synthetic,planning-v2-seed-20260920
SIM-0039,2026-09-18,A039,S004,GTX Plus Pro,Scale,Partner,2026-03-27,42000,2026-07-02,Won,Closed,2026-07-02,2026-07-02,2026-07-02,,synthetic,planning-v2-seed-20260920
SIM-0040,2026-09-18,A040,S005,GTX Pro,Growth,Outbound,2026-06-28,52000,2026-09-05,Won,Closed,2026-09-05,2026-09-05,2026-09-05,,synthetic,planning-v2-seed-20260920
SIM-0041,2026-09-18,A041,S006,MG Advanced,Enterprise,Inbound,2026-07-30,31000,2026-10-20,Proposal,Best Case,2026-09-17,2026-09-17,,,synthetic,planning-v2-seed-20260920
SIM-0042,2026-09-18,A042,S007,MG Special,Scale,Partner,2026-05-04,92000,2026-07-25,Lost,Closed,2026-07-25,2026-07-25,2026-07-25,No decision,synthetic,planning-v2-seed-20260920
SIM-0043,2026-09-18,A043,S008,GTK 500,Growth,Outbound,2026-09-17,45000,2026-11-18,Prospecting,Pipeline,2026-09-17,2026-09-17,,,synthetic,planning-v2-seed-20260920
